SOEM (Simple Open EtherCAT Master)
Simple test
Starting Controller
ec_init on eno3 succeeded.
1 slaves found and configured.
Configuring DC. Should be in PRE-OP. State: PRE_OP
Found slaves with DC.
Slaves mapped, state to SAFE_OP... State: SAFE_OP
Calculated workcounter 3
Synccount needs to reach : 125

WKC:  2 DCTime:      2903417024, DiffInDC: 2903417024, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2911603264, DiffInDC:   8186240, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2919558584, DiffInDC:   7955320, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2927543545, DiffInDC:   7984961, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2935544504, DiffInDC:   8000959, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2943537304, DiffInDC:   7992800, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2951542424, DiffInDC:   8005120, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2959574424, DiffInDC:   8032000, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2967604904, DiffInDC:   8030480, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2975583544, DiffInDC:   7978640, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      2983582424, DiffInDC:   7998880, cStatus: 0x0000, mStatus: 0x0000, ctrlWord: 0x0030, slavestate: 4
WKC:  3 DCTime:      4240949408, DiffInDC:   7996240, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4248969728, DiffInDC:   8020320, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4256957169, DiffInDC:   7987441, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4264956928, DiffInDC:   7999759, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4272956848, DiffInDC:   7999920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4280957408, DiffInDC:   8000560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      4288949168, DiffInDC:   7991760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:         1991232, DiffInDC: -4286957936, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:         9990592, DiffInDC:   7999360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        17982232, DiffInDC:   7991640, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        25965032, DiffInDC:   7982800, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        33962712, DiffInDC:   7997680, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        41990072, DiffInDC:   8027360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        49950232, DiffInDC:   7960160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        57997673, DiffInDC:   8047441, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        65988713, DiffInDC:   7991040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        73962152, DiffInDC:   7973439, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        81955592, DiffInDC:   7993440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        89965193, DiffInDC:   8009601, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:        97941752, DiffInDC:   7976559, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       105948473, DiffInDC:   8006721, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       113968392, DiffInDC:   8019919, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       121931033, DiffInDC:   7962641, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       129904312, DiffInDC:   7973279, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       137870793, DiffInDC:   7966481, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       145882872, DiffInDC:   8012079, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       153858353, DiffInDC:   7975481, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       161874832, DiffInDC:   8016479, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       169869072, DiffInDC:   7994240, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       177878912, DiffInDC:   8009840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       185859873, DiffInDC:   7980961, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       193847713, DiffInDC:   7987840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       201839553, DiffInDC:   7991840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       209832993, DiffInDC:   7993440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       217843472, DiffInDC:   8010479, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       225814913, DiffInDC:   7971441, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       233787472, DiffInDC:   7972559, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       241779792, DiffInDC:   7992320, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       249790433, DiffInDC:   8010641, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       257766832, DiffInDC:   7976399, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       265758512, DiffInDC:   7991680, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       273752672, DiffInDC:   7994160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       281747633, DiffInDC:   7994961, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       289741753, DiffInDC:   7994120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       297724712, DiffInDC:   7982959, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       305727833, DiffInDC:   8003121, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       313722233, DiffInDC:   7994400, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       321714872, DiffInDC:   7992639, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       329708872, DiffInDC:   7994000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       337702312, DiffInDC:   7993440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       345696152, DiffInDC:   7993840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       353709033, DiffInDC:   8012881, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       361686392, DiffInDC:   7977359, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       369679112, DiffInDC:   7992720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       377672472, DiffInDC:   7993360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       385659272, DiffInDC:   7986800, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       393661192, DiffInDC:   8001920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       401657913, DiffInDC:   7996721, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       409641432, DiffInDC:   7983519, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       417634392, DiffInDC:   7992960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       425642512, DiffInDC:   8008120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       433635232, DiffInDC:   7992720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       441669632, DiffInDC:   8034400, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       449622752, DiffInDC:   7953120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       457620192, DiffInDC:   7997440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       465612592, DiffInDC:   7992400, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       473630192, DiffInDC:   8017600, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       481622192, DiffInDC:   7992000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       489638592, DiffInDC:   8016400, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       497597313, DiffInDC:   7958721, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       505629073, DiffInDC:   8031760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       513586352, DiffInDC:   7957279, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       521580592, DiffInDC:   7994240, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       529574992, DiffInDC:   7994400, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       537570512, DiffInDC:   7995520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       545561232, DiffInDC:   7990720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       553583112, DiffInDC:   8021880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       561553112, DiffInDC:   7970000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       569542152, DiffInDC:   7989040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       577547833, DiffInDC:   8005681, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       585558792, DiffInDC:   8010959, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       593596632, DiffInDC:   8037840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       601525273, DiffInDC:   7928641, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       609521752, DiffInDC:   7996479, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       617556232, DiffInDC:   8034480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       625518872, DiffInDC:   7962640, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       633507832, DiffInDC:   7988960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       641548872, DiffInDC:   8041040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       649498712, DiffInDC:   7949840, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       657527192, DiffInDC:   8028480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       665516952, DiffInDC:   7989760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       673508472, DiffInDC:   7991520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       681572192, DiffInDC:   8063720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       689502113, DiffInDC:   7929921, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       697540113, DiffInDC:   8038000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       705498272, DiffInDC:   7958159, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       713531712, DiffInDC:   8033440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       721483152, DiffInDC:   7951440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       729479072, DiffInDC:   7995920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       737523712, DiffInDC:   8044640, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       745462032, DiffInDC:   7938320, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       753440912, DiffInDC:   7978880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       761480992, DiffInDC:   8040080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       769451393, DiffInDC:   7970401, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       777453152, DiffInDC:   8001759, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       785514993, DiffInDC:   8061841, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       793446912, DiffInDC:   7931919, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       801440912, DiffInDC:   7994000, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       809449153, DiffInDC:   8008241, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       817415672, DiffInDC:   7966519, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       825406232, DiffInDC:   7990560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       833402712, DiffInDC:   7996480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       841396792, DiffInDC:   7994080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       849435992, DiffInDC:   8039200, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       857442073, DiffInDC:   8006081, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       865461192, DiffInDC:   8019119, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       873411112, DiffInDC:   7949920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       881397912, DiffInDC:   7986800, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       889403673, DiffInDC:   8005761, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       897408872, DiffInDC:   8005199, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       905354952, DiffInDC:   7946080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       913351112, DiffInDC:   7996160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       921347192, DiffInDC:   7996080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       929403753, DiffInDC:   8056561, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       937450072, DiffInDC:   8046319, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       945377552, DiffInDC:   7927480, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       953370353, DiffInDC:   7992801, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       961386352, DiffInDC:   8015999, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       969383632, DiffInDC:   7997280, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       977367712, DiffInDC:   7984080, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       985351872, DiffInDC:   7984160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:       993403552, DiffInDC:   8051680, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1001329472, DiffInDC:   7925920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1009381632, DiffInDC:   8052160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1017346033, DiffInDC:   7964401, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1025310912, DiffInDC:   7964879, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1033317632, DiffInDC:   8006720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1041325792, DiffInDC:   8008160, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1049336912, DiffInDC:   8011120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1057335393, DiffInDC:   7998481, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1065332673, DiffInDC:   7997280, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1073346272, DiffInDC:   8013599, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1081342952, DiffInDC:   7996680, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1089317672, DiffInDC:   7974720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1097317032, DiffInDC:   7999360, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1105335272, DiffInDC:   8018240, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1113289592, DiffInDC:   7954320, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1121297992, DiffInDC:   8008400, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1129285432, DiffInDC:   7987440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1137302632, DiffInDC:   8017200, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1145278073, DiffInDC:   7975441, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1153296632, DiffInDC:   8018559, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1161273352, DiffInDC:   7976720, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1169267912, DiffInDC:   7994560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1177335592, DiffInDC:   8067680, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1185267352, DiffInDC:   7931760, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1193258792, DiffInDC:   7991440, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1201257273, DiffInDC:   7998481, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1209297313, DiffInDC:   8040040, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1217276672, DiffInDC:   7979359, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1225253232, DiffInDC:   7976560, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1233250112, DiffInDC:   7996880, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1241247312, DiffInDC:   7997200, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1249245873, DiffInDC:   7998561, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1257243793, DiffInDC:   7997920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1265241632, DiffInDC:   7997839, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1273302193, DiffInDC:   8060561, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1281280352, DiffInDC:   7978159, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1289261872, DiffInDC:   7981520, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1297256272, DiffInDC:   7994400, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1305247392, DiffInDC:   7991120, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1313250352, DiffInDC:   8002960, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1321250193, DiffInDC:   7999841, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1329248113, DiffInDC:   7997920, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
WKC:  3 DCTime:      1337248752, DiffInDC:   8000639, cStatus: 0x02b7, mStatus: 0x20805112, ctrlWord: 0x003f, slavestate: 8
